"Seconds"	"AnalogResistanceExt_1"	"AnalogResistanceExt_2"
1943.6	2178	9130
1943.8	2181	9160
1944.0	2180	9145
1944.2	2178	9130
1944.4	2181	9160
1944.6	2179	9145
1944.8	2181	9175
1945.0	2180	9145
1945.2	2183	9190
1945.4	2180	9161
1945.6	2179	9145
1945.8	2179	9131
1946.0	2180	9161
1946.2	2181	9160
1946.4	2178	9130
1946.6	2181	9145
1946.8	2178	9130
1947.0	2180	9145
1947.2	2180	9161
1947.4	2181	9175
1947.6	2180	9161
1947.8	2179	9145
1948.0	2179	9145
1948.2	2181	9160
1948.4	2180	9146
1948.6	2177	9131
1948.8	2180	9161
1949.0	2180	9161
1949.2	2183	9175
1949.4	2179	9131
1949.6	2179	9145
1949.8	2179	9145
1950.0	2180	9161
1950.2	2179	9145
1950.4	2181	9160
1950.6	2177	9131
1950.8	2183	9175
1951.0	2179	9145
1951.2	2179	9145
1951.4	2177	9131
1951.6	2177	9131
1951.8	2180	9161
1952.0	2179	9145
1952.2	2180	9161
1952.4	2178	9146
1952.6	2177	9131
1952.8	2179	9145
1953.0	2179	9145
1953.2	2178	9161
1953.4	2180	9175
1953.6	2178	9146
1953.8	2179	9160
1954.0	2178	9161
1954.2	2181	9160
1954.4	2178	9146
1954.6	2178	9146
1954.8	2180	9146
1955.0	2178	9146
1955.2	2179	9145
1955.4	2178	9131
1955.6	2180	9161
1955.8	2179	9145
1956.0	2180	9161
1956.2	2177	9131
1956.4	2180	9175
1956.6	2178	9146
1956.8	2179	9145
1957.0	2180	9161
1957.2	2179	9145
1957.4	2178	9146
1957.6	2177	9131
1957.8	2177	9131
1958.0	2178	9146
1958.2	2179	9145
1958.4	2177	9131
1958.6	2177	9131
1958.8	2177	9145
1959.0	2180	9175
1959.2	2179	9145
1959.4	2179	9160
1959.6	2177	9131
1959.8	2177	9131
1960.0	2178	9161
1960.2	2179	9160
1960.4	2176	9131
1960.6	2177	9131
1960.8	2177	9131
1961.0	2177	9131
1961.2	2177	9145
1961.4	2179	9145
1961.6	2177	9131
1961.8	2177	9131
1962.0	2177	9131
1962.2	2175	9115
1962.4	2177	9145
1962.6	2175	9131
1962.8	2177	9145
1963.0	2177	9131
1963.2	2178	9130
1963.4	2173	9101
1963.6	2177	9131
1963.8	2175	9131
1964.0	2177	9131
1964.2	2175	9115
1964.4	2175	9116
1964.6	2175	9116
1964.8	2177	9131
1965.0	2178	9146
1965.2	2178	9146
1965.4	2176	9146
1965.6	2175	9131
1965.8	2178	9161
1966.0	2178	9146
1966.2	2178	9146
1966.4	2176	9131
1966.6	2176	9131
1966.8	2175	9116
1967.0	2176	9131
1967.2	2177	9131
1967.4	2175	9116
1967.6	2176	9131
1967.8	2176	9131
1968.0	2176	9146
1968.2	2178	9146
1968.4	2177	9145
1968.6	2175	9116
1968.8	2178	9146
1969.0	2178	9146
1969.2	2178	9161
1969.4	2175	9147
1969.6	2175	9132
1969.8	2174	9131
1970.0	2177	9161
1970.2	2176	9146
1970.4	2176	9131
1970.6	2177	9147
1970.8	2178	9146
1971.0	2172	9116
1971.2	2174	9131
1971.4	2174	9117
1971.6	2174	9131
1971.8	2174	9131
1972.0	2174	9131
1972.2	2175	9131
1972.4	2176	9146
1972.6	2176	9146
1972.8	2174	9131
1973.0	2176	9131
1973.2	2174	9131
1973.4	2176	9131
1973.6	2178	9146
1973.8	2174	9131
1974.0	2175	9147
1974.2	2174	9117
1974.4	2175	9147
1974.6	2176	9146
1974.8	2174	9131
1975.0	2175	9116
1975.2	2177	9147
1975.4	2176	9146
1975.6	2174	9117
1975.8	2174	9131
1976.0	2174	9117
1976.2	2176	9131
1976.4	2174	9131
1976.6	2175	9147
1976.8	2170	9102
1977.0	2175	9147
1977.2	2176	9146
1977.4	2174	9131
1977.6	2176	9146
1977.8	2174	9131
1978.0	2176	9146
1978.2	2177	9161
1978.4	2176	9131
1978.6	2172	9102
1978.8	2172	9117
1979.0	2174	9117
1979.2	2174	9131
1979.4	2174	9131
1979.6	2174	9131
1979.8	2174	9131
1980.0	2174	9131
1980.2	2172	9116
1980.4	2172	9116
1980.6	2175	9131
1980.8	2174	9131
1981.0	2172	9117
1981.2	2172	9116
1981.4	2172	9116
1981.6	2172	9117
1981.8	2172	9117
1982.0	2169	9086
1982.2	2174	9131
1982.4	2170	9087
1982.6	2172	9117
1982.8	2170	9102
1983.0	2172	9102
1983.2	2174	9131
1983.4	2172	9102
1983.6	2172	9116
1983.8	2174	9117
1984.0	2175	9147
1984.2	2174	9131
1984.4	2174	9131
1984.6	2170	9102
1984.8	2170	9087
1985.0	2170	9087
1985.2	2172	9117
1985.4	2170	9102
1985.6	2170	9087
1985.8	2172	9102
1986.0	2172	9102
1986.2	2172	9131
1986.4	2172	9116
1986.6	2172	9116
1986.8	2170	9102
1987.0	2170	9102
1987.2	2172	9116
1987.4	2172	9116
1987.6	2172	9117
1987.8	2170	9102
1988.0	2168	9087
1988.2	2170	9102
1988.4	2172	9102
1988.6	2172	9117
1988.8	2168	9087
1989.0	2173	9132
1989.2	2170	9116
1989.4	2170	9102
1989.6	2170	9116
1989.8	2170	9116
1990.0	2170	9116
1990.2	2168	9102
1990.4	2170	9102
1990.6	2168	9087
1990.8	2168	9087
1991.0	2168	9087
1991.2	2172	9117
1991.4	2170	9102
1991.6	2170	9102
1991.8	2170	9102
1992.0	2172	9117
1992.2	2170	9116
1992.4	2170	9102
1992.6	2170	9116
1992.8	2168	9102
1993.0	2172	9131
1993.2	2170	9102
1993.4	2168	9087
1993.6	2170	9088
1993.8	2170	9117
1994.0	2170	9102
1994.2	2170	9102
1994.4	2170	9102
1994.6	2167	9088
1994.8	2170	9102
1995.0	2172	9117
1995.2	2170	9117
1995.4	2168	9102
1995.6	2168	9087
1995.8	2170	9102
1996.0	2168	9087
1996.2	2170	9102
1996.4	2170	9102
1996.6	2170	9116
1996.8	2170	9102
1997.0	2168	9102
1997.2	2166	9073
1997.4	2170	9102
1997.6	2170	9116
1997.8	2172	9117
1998.0	2170	9102
1998.2	2166	9087
1998.4	2166	9073
1998.6	2166	9087
1998.8	2166	9087
1999.0	2167	9088
1999.2	2167	9102
1999.4	2170	9102
1999.6	2170	9117
1999.8	2168	9087
2000.0	2168	9087
2000.2	2166	9087
2000.4	2170	9117
2000.6	2166	9087
2000.8	2167	9088
2001.0	2167	9088
2001.2	2166	9087
2001.4	2168	9102
2001.6	2168	9087
2001.8	2168	9102
2002.0	2168	9087
2002.2	2168	9102
2002.4	2164	9058
2002.6	2165	9072
2002.8	2166	9073
2003.0	2166	9073
2003.2	2166	9087
2003.4	2167	9102
2003.6	2166	9087
2003.8	2167	9102
2004.0	2170	9117
2004.2	2167	9088
2004.4	2165	9073
2004.6	2167	9088
2004.8	2167	9088
2005.0	2170	9117
2005.2	2165	9088
2005.4	2165	9072
2005.6	2165	9088
2005.8	2166	9087
2006.0	2167	9102
2006.2	2166	9087
2006.4	2165	9088
2006.6	2166	9087
2006.8	2167	9102
2007.0	2168	9102
2007.2	2164	9073
2007.4	2162	9057
2007.6	2162	9057
2007.8	2164	9073
2008.0	2166	9102
2008.2	2164	9073
2008.4	2166	9073
2008.6	2164	9073
2008.8	2167	9102
2009.0	2166	9087
2009.2	2166	9073
2009.4	2167	9102
2009.6	2167	9102
2009.8	2166	9087
2010.0	2167	9102
2010.2	2165	9088
2010.4	2164	9073
2010.6	2164	9058
2010.8	2166	9087
2011.0	2166	9087
2011.2	2164	9073
2011.4	2164	9058
2011.6	2164	9073
2011.8	2165	9057
2012.0	2165	9102
2012.2	2165	9088
2012.4	2164	9058
2012.6	2164	9088
2012.8	2165	9073
2013.0	2166	9087
2013.2	2164	9073
2013.4	2167	9088
2013.6	2165	9073
2013.8	2166	9087
2014.0	2162	9058
2014.2	2163	9073
2014.4	2162	9043
2014.6	2164	9073
2014.8	2166	9087
2015.0	2166	9087
2015.2	2162	9072
2015.4	2162	9043
2015.6	2162	9057
2015.8	2164	9087
2016.0	2165	9102
2016.2	2165	9086
2016.4	2162	9058
2016.6	2162	9058
2016.8	2162	9057
2017.0	2164	9073
2017.2	2164	9073
2017.4	2162	9058
2017.6	2162	9058
2017.8	2160	9043
2018.0	2164	9073
2018.2	2164	9073
2018.4	2160	9043
2018.6	2165	9102
2018.8	2165	9088
2019.0	2162	9073
2019.2	2163	9073
2019.4	2162	9074
2019.6	2162	9058
2019.8	2164	9073
2020.0	2161	9059
2020.2	2159	9058
2020.4	2163	9059
2020.6	2165	9088
2020.8	2164	9073
2021.0	2164	9073
2021.2	2165	9102
2021.4	2164	9073
2021.6	2164	9073
2021.8	2162	9058
2022.0	2164	9087
2022.2	2161	9073
2022.4	2162	9058
2022.6	2160	9043
2022.8	2164	9087
2023.0	2163	9073
2023.2	2161	9059
2023.4	2162	9058
2023.6	2163	9073
2023.8	2163	9073
2024.0	2163	9073
2024.2	2165	9088
2024.4	2162	9073
2024.6	2162	9058
2024.8	2160	9043
2025.0	2162	9073
2025.2	2159	9058
2025.4	2161	9044
2025.6	2159	9044
2025.8	2162	9073
2026.0	2159	9044
2026.2	2161	9059
2026.4	2162	9073
2026.6	2162	9058
2026.8	2163	9088
2027.0	2162	9073
2027.2	2162	9058
2027.4	2162	9058
2027.6	2162	9058
2027.8	2162	9058
2028.0	2162	9057
2028.2	2161	9059
2028.4	2159	9044
2028.6	2159	9044
2028.8	2162	9058
2029.0	2159	9058
2029.2	2159	9044
2029.4	2158	9029
2029.6	2157	9029
2029.8	2159	9058
2030.0	2158	9043
2030.2	2159	9058
2030.4	2157	9029
2030.6	2158	9014
2030.8	2159	9044
2031.0	2162	9073
2031.2	2160	9043
2031.4	2159	9058
2031.6	2159	9044
2031.8	2159	9058
2032.0	2157	9029
2032.2	2158	9029
2032.4	2156	9014
2032.6	2162	9058
2032.8	2159	9058
2033.0	2158	9043
2033.2	2162	9073
2033.4	2161	9073
2033.6	2159	9058
2033.8	2159	9058
2034.0	2161	9073
2034.2	2157	9029
2034.4	2159	9044
2034.6	2157	9029
2034.8	2161	9073
2035.0	2161	9059
2035.2	2158	9029
2035.4	2159	9044
2035.6	2159	9044
2035.8	2159	9044
2036.0	2158	9043
2036.2	2159	9058
2036.4	2159	9044
2036.6	2159	9058
2036.8	2159	9044
2037.0	2159	9058
2037.2	2157	9044
2037.4	2159	9044
2037.6	2157	9029
2037.8	2159	9044
2038.0	2157	9029
2038.2	2159	9044
2038.4	2157	9044
2038.6	2157	9029
2038.8	2157	9044
2039.0	2157	9044
2039.2	2159	9058
2039.4	2157	9044
2039.6	2161	9073
2039.8	2157	9044
2040.0	2157	9044
2040.2	2157	9044
2040.4	2159	9059
2040.6	2157	9044
2040.8	2157	9029
2041.0	2157	9029
2041.2	2157	9029
2041.4	2157	9044
2041.6	2157	9044
2041.8	2157	9044
2042.0	2157	9044
2042.2	2157	9058
2042.4	2158	9043
2042.6	2157	9044
2042.8	2156	9043
2043.0	2157	9044
2043.2	2155	9029
2043.4	2155	9015
2043.6	2154	9014
2043.8	2156	9029
2044.0	2154	9000
2044.2	2154	9014
2044.4	2152	9000
2044.6	2156	9029
2044.8	2157	9044
2045.0	2157	9044
2045.2	2156	9043
2045.4	2155	9029
2045.6	2157	9044
2045.8	2157	9044
2046.0	2156	9029
2046.2	2155	9029
2046.4	2157	9044
2046.6	2155	9015
2046.8	2156	9014
2047.0	2154	9000
2047.2	2152	9000
2047.4	2154	9000
2047.6	2154	9014
2047.8	2157	9044
2048.0	2157	9044
2048.2	2156	9043
2048.4	2157	9044
2048.6	2159	9059
2048.8	2154	9029
2049.0	2156	9043
2049.2	2153	9015
2049.4	2155	9029
2049.6	2157	9044
2049.8	2155	9044
2050.0	2153	9015
2050.2	2152	9000
2050.4	2154	9014
2050.6	2155	9029
2050.8	2155	9044
2051.0	2154	9014
2051.2	2157	9044
2051.4	2154	9029
2051.6	2157	9044
2051.8	2154	9014
2052.0	2156	9029
2052.2	2155	9029
2052.4	2152	9000
2052.6	2153	9015
2052.8	2154	9000
2053.0	2152	9014
2053.2	2154	9014
2053.4	2152	9000
2053.6	2155	9029
2053.8	2155	9029
2054.0	2152	9014
2054.2	2153	9029
2054.4	2155	9044
2054.6	2155	9029
2054.8	2152	9000
2055.0	2152	9014
2055.2	2152	9000
2055.4	2153	9015
2055.6	2153	9015
2055.8	2155	9029
2056.0	2153	9015
2056.2	2153	9001
2056.4	2154	9030
2056.6	2157	9059
2056.8	2154	9044
2057.0	2153	9001
2057.2	2153	9029
2057.4	2155	9029
2057.6	2155	9029
2057.8	2152	9000
2058.0	2153	9029
2058.2	2151	9001
2058.4	2153	9001
2058.6	2153	9015
2058.8	2153	9029
2059.0	2151	9001
2059.2	2153	9015
2059.4	2153	9001
2059.6	2153	9015
2059.8	2154	9030
2060.0	2152	9000
2060.2	2153	9015
2060.4	2153	9001
2060.6	2153	9029
2060.8	2153	9015
2061.0	2153	9015
2061.2	2152	9030
2061.4	2151	9001
2061.6	2154	9030
2061.8	2152	9016
2062.0	2154	9030
2062.2	2151	9001
2062.4	2153	9015
2062.6	2152	9016
2062.8	2151	9001
2063.0	2151	9015
2063.2	2152	9016
2063.4	2151	9015
2063.6	2152	9016
2063.8	2152	9030
2064.0	2152	9016
2064.2	2151	9001
2064.4	2152	9016
2064.6	2153	9015
2064.8	2153	9015
2065.0	2152	9000
2065.2	2151	9001
2065.4	2153	9029
2065.6	2151	9015
2065.8	2149	9000
2066.0	2151	9015
2066.2	2151	9015
2066.4	2149	9000
2066.6	2151	9001
2066.8	2151	9001
2067.0	2147	8986
2067.2	2149	8986
2067.4	2149	8986
2067.6	2153	9015
2067.8	2153	9015
2068.0	2151	9015
2068.2	2151	9001
2068.4	2153	9029
2068.6	2151	9001
2068.8	2149	8986
2069.0	2151	9015
2069.2	2149	8986
2069.4	2149	9000
2069.6	2147	8986
2069.8	2147	8986
2070.0	2147	8972
2070.2	2147	8986
2070.4	2149	8986
2070.6	2149	9000
2070.8	2151	9015
2071.0	2151	9015
2071.2	2151	9001
2071.4	2149	9000
2071.6	2151	9001
2071.8	2147	8986
2072.0	2149	9000
2072.2	2149	9001
2072.4	2151	9015
2072.6	2147	8972
2072.8	2151	9001
2073.0	2149	8986
2073.2	2149	8986
2073.4	2147	8972
2073.6	2149	9000
2073.8	2147	8986
2074.0	2147	8972
2074.2	2149	8986
2074.4	2152	9030
2074.6	2151	9015
2074.8	2147	8972
2075.0	2147	8986
2075.2	2149	8986
2075.4	2151	9015
2075.6	2149	8986
2075.8	2149	8986
2076.0	2147	8972
2076.2	2149	9001
2076.4	2149	8986
2076.6	2149	9000
2076.8	2149	9001
2077.0	2149	8986
2077.2	2147	8986
2077.4	2149	8986
2077.6	2151	9001
2077.8	2149	9001
2078.0	2149	8986
2078.2	2149	8986
2078.4	2145	8972
2078.6	2149	8986
2078.8	2150	9001
2079.0	2147	8986
2079.2	2149	9001
2079.4	2149	8986
2079.6	2150	9016
2079.8	2150	9001
2080.0	2149	9001
2080.2	2147	8986
2080.4	2150	9016
2080.6	2149	9001
2080.8	2148	8987
2081.0	2149	9001
2081.2	2147	8972
2081.4	2147	8986
2081.6	2147	8986
2081.8	2145	8972
2082.0	2147	8972
2082.2	2147	8986
2082.4	2145	8972
2082.6	2149	9001
2082.8	2145	8972
2083.0	2147	8986
2083.2	2147	8986
2083.4	2149	9015
2083.6	2147	9001
2083.8	2147	8986
2084.0	2147	8986
2084.2	2148	9001
2084.4	2147	8986
2084.6	2147	8972
2084.8	2147	8986
2085.0	2145	8972
2085.2	2147	8972
2085.4	2144	8972
2085.6	2147	9001
2085.8	2147	8986
2086.0	2147	8972
2086.2	2147	8972
2086.4	2147	8986
2086.6	2148	9001
2086.8	2147	8986
2087.0	2144	8972
2087.2	2144	8972
2087.4	2147	8972
2087.6	2148	8987
2087.8	2148	9001
2088.0	2147	8972
2088.2	2144	8972
2088.4	2146	8987
2088.6	2147	8986
2088.8	2147	8986
2089.0	2144	8972
2089.2	2146	8987
2089.4	2150	9016
2089.6	2144	8986
2089.8	2144	8972
2090.0	2144	8972
2090.2	2146	8987
2090.4	2148	9001
2090.6	2147	8986
2090.8	2144	8972
2091.0	2146	8987
2091.2	2146	8973
2091.4	2144	8972
2091.6	2147	8986
2091.8	2147	8986
2092.0	2144	8972
2092.2	2144	8958
2092.4	2147	8986
2092.6	2146	8987
2092.8	2147	8986
2093.0	2144	8972
2093.2	2144	8973
2093.4	2144	8986
2093.6	2146	8973
2093.8	2146	8987
2094.0	2144	8972
2094.2	2143	8957
2094.4	2146	8987
2094.6	2147	8986
2094.8	2143	8957
2095.0	2144	8958
2095.2	2146	8973
2095.4	2146	8987
2095.6	2143	8972
2095.8	2142	8958
2096.0	2142	8972
2096.2	2144	8973
2096.4	2144	8987
2096.6	2142	8958
2096.8	2146	8987
2097.0	2144	8973
2097.2	2142	8958
2097.4	2144	8973
2097.6	2144	8972
2097.8	2144	8973
2098.0	2146	8987
2098.2	2145	8988
2098.4	2146	8987
2098.6	2142	8972
2098.8	2144	8973
2099.0	2146	8987
2099.2	2142	8958
2099.4	2144	8972
2099.6	2142	8958
2099.8	2144	8987
2100.0	2141	8973
2100.2	2144	8973
2100.4	2144	8973
2100.6	2146	8987
2100.8	2144	8987
2101.0	2145	8988
2101.2	2144	8973
2101.4	2146	8987
2101.6	2144	8987
2101.8	2144	8973
2102.0	2144	8973
2102.2	2141	8959
2102.4	2144	8987
2102.6	2144	8973
2102.8	2144	8973
2103.0	2141	8959
2103.2	2145	8988
2103.4	2141	8959
2103.6	2147	9002
2103.8	2144	8973
2104.0	2144	8973
2104.2	2144	8973
2104.4	2146	9001
2104.6	2146	8987
2104.8	2144	8973
2105.0	2144	8973
2105.2	2141	8959
2105.4	2144	8973
2105.6	2141	8973
2105.8	2144	8973
2106.0	2141	8959
2106.2	2141	8959
2106.4	2143	8988
2106.6	2143	8988
2106.8	2144	8973
2107.0	2141	8973
2107.2	2141	8959
2107.4	2144	8987
2107.6	2144	8973
2107.8	2143	8988
2108.0	2145	9002
2108.2	2143	8988
2108.4	2144	8973
2108.6	2143	8973
2108.8	2144	8973
2109.0	2140	8944
2109.2	2140	8958
2109.4	2141	8959
2109.6	2144	8987
2109.8	2142	8972
2110.0	2141	8959
2110.2	2140	8944
2110.4	2142	8972
2110.6	2141	8973
2110.8	2141	8973
2111.0	2141	8973
2111.2	2144	8973
2111.4	2144	8973
2111.6	2141	8959
2111.8	2141	8959
2112.0	2141	8959
2112.2	2141	8959
2112.4	2141	8973
2112.6	2142	8972
2112.8	2141	8959
2113.0	2141	8959
2113.2	2141	8959
2113.4	2141	8973
2113.6	2141	8973
2113.8	2141	8959
2114.0	2141	8973
2114.2	2138	8930
2114.4	2141	8987
2114.6	2139	8959
2114.8	2140	8958
2115.0	2141	8959
2115.2	2141	8959
2115.4	2141	8973
2115.6	2141	8973
2115.8	2141	8973
2116.0	2141	8959
2116.2	2141	8959
2116.4	2141	8973
2116.6	2139	8959
2116.8	2139	8959
2117.0	2141	8973
2117.2	2139	8945
2117.4	2140	8944
2117.6	2141	8959
2117.8	2141	8973
2118.0	2138	8930
2118.2	2138	8944
2118.4	2138	8930
2118.6	2140	8958
2118.8	2141	8959
2119.0	2138	8930
2119.2	2139	8959
2119.4	2140	8958
2119.6	2138	8944
2119.8	2138	8944
2120.0	2138	8944
2120.2	2138	8944
2120.4	2139	8959
2120.6	2138	8930
2120.8	2138	8944
2121.0	2137	8929
2121.2	2140	8944
2121.4	2138	8944
2121.6	2140	8958
2121.8	2136	8930
2122.0	2138	8944
2122.2	2138	8944
2122.4	2138	8944
2122.6	2138	8930
2122.8	2140	8958
2123.0	2139	8959
2123.2	2138	8930
2123.4	2138	8930
2123.6	2138	8944
2123.8	2138	8944
2124.0	2139	8959
2124.2	2138	8944
2124.4	2136	8930
2124.6	2137	8945
2124.8	2137	8945
2125.0	2136	8930
2125.2	2136	8930
2125.4	2136	8916
2125.6	2137	8929
2125.8	2138	8944
2126.0	2134	8915
2126.2	2138	8944
2126.4	2138	8944
2126.6	2139	8959
2126.8	2136	8930
2127.0	2138	8930
2127.2	2136	8930
2127.4	2136	8930
2127.6	2134	8915
2127.8	2138	8944
2128.0	2136	8916
2128.2	2136	8916
2128.4	2136	8930
2128.6	2138	8944
2128.8	2138	8944
2129.0	2136	8930
2129.2	2137	8945
2129.4	2136	8930
2129.6	2136	8944
2129.8	2137	8945
2130.0	2139	8959
2130.2	2136	8916
2130.4	2137	8945
2130.6	2136	8930
2130.8	2137	8959
2131.0	2137	8945
2131.2	2136	8930
2131.4	2134	8916
2131.6	2138	8944
2131.8	2136	8944
2132.0	2136	8930
2132.2	2134	8930
2132.4	2137	8945
2132.6	2134	8915
2132.8	2134	8916
2133.0	2134	8915
2133.2	2134	8916
2133.4	2134	8916
2133.6	2134	8916
2133.8	2138	8944
2134.0	2136	8930
2134.2	2137	8930
2134.4	2134	8916
2134.6	2137	8945
2134.8	2137	8959
2135.0	2134	8916
2135.2	2135	8945
2135.4	2136	8930
2135.6	2137	8945
2135.8	2134	8916
2136.0	2136	8930
2136.2	2134	8916
2136.4	2135	8930
2136.6	2136	8916
2136.8	2136	8944
2137.0	2134	8916
2137.2	2134	8916
2137.4	2134	8916
2137.6	2134	8915
2137.8	2136	8930
2138.0	2135	8930
2138.2	2134	8916
2138.4	2134	8916
2138.6	2134	8916
2138.8	2134	8930
2139.0	2132	8915
2139.2	2134	8916
2139.4	2134	8916
2139.6	2134	8916
2139.8	2136	8944
2140.0	2134	8916
2140.2	2134	8916
2140.4	2135	8916
2140.6	2135	8945
2140.8	2134	8916
2141.0	2134	8916
2141.2	2135	8930
2141.4	2133	8930
2141.6	2132	8916
2141.8	2132	8916
2142.0	2132	8916
2142.2	2132	8902
2142.4	2135	8930
2142.6	2134	8930
2142.8	2136	8930
2143.0	2132	8902
2143.2	2134	8930
2143.4	2134	8930
2143.6	2132	8916
2143.8	2132	8916
2144.0	2132	8902
2144.2	2130	8887
2144.4	2133	8930
2144.6	2135	8930
2144.8	2132	8902
2145.0	2133	8930
2145.2	2132	8916
2145.4	2132	8902
2145.6	2132	8916
2145.8	2134	8916
2146.0	2134	8930
2146.2	2135	8930
2146.4	2134	8916
2146.6	2132	8902
2146.8	2132	8902
2147.0	2129	8902
2147.2	2134	8916
2147.4	2132	8902
2147.6	2133	8930
2147.8	2133	8916
2148.0	2135	8945
2148.2	2134	8916
2148.4	2132	8916
2148.6	2132	8916
2148.8	2133	8916
2149.0	2130	8901
2149.2	2132	8916
2149.4	2129	8902
2149.6	2133	8930
2149.8	2133	8916
2150.0	2133	8916
2150.2	2135	8930
2150.4	2133	8916
2150.6	2133	8930
2150.8	2133	8930
2151.0	2133	8930
2151.2	2133	8930
2151.4	2131	8916
2151.6	2131	8916
2151.8	2131	8916
2152.0	2129	8902
2152.2	2131	8916
2152.4	2132	8916
2152.6	2132	8916
2152.8	2129	8902
2153.0	2131	8916
2153.2	2129	8902
2153.4	2133	8930
2153.6	2132	8902
2153.8	2129	8888
2154.0	2129	8888
2154.2	2133	8930
2154.4	2133	8930
2154.6	2131	8916
2154.8	2132	8916
2155.0	2129	8902
2155.2	2132	8916
2155.4	2129	8902
2155.6	2129	8888
2155.8	2132	8916
2156.0	2129	8902
2156.2	2131	8916
2156.4	2132	8916
2156.6	2131	8916
2156.8	2131	8902
2157.0	2127	8888
2157.2	2133	8930
2157.4	2129	8902
2157.6	2131	8902
2157.8	2131	8916
2158.0	2129	8888
2158.2	2132	8916
2158.4	2129	8902
2158.6	2129	8888
2158.8	2129	8902
2159.0	2129	8888
2159.2	2129	8902
2159.4	2129	8902
2159.6	2131	8902
2159.8	2131	8902
2160.0	2131	8902
2160.2	2131	8930
2160.4	2132	8931
2160.6	2131	8916
2160.8	2131	8930
2161.0	2129	8888
2161.2	2129	8902
2161.4	2129	8902
2161.6	2129	8902
2161.8	2129	8902
2162.0	2131	8902
2162.2	2129	8902
2162.4	2131	8916
2162.6	2129	8902
2162.8	2127	8902
2163.0	2127	8888
2163.2	2127	8888
2163.4	2127	8888
2163.6	2131	8916
2163.8	2129	8916
2164.0	2129	8916
2164.2	2129	8902
2164.4	2127	8888
2164.6	2128	8901
2164.8	2127	8888
2165.0	2131	8902
2165.2	2127	8888
2165.4	2127	8888
2165.6	2126	8887
2165.8	2127	8888
2166.0	2126	8873
2166.2	2127	8888
2166.4	2127	8888
2166.6	2131	8916
2166.8	2129	8902
2167.0	2129	8902
2167.2	2129	8902
2167.4	2127	8888
2167.6	2129	8916
2167.8	2129	8902
2168.0	2131	8916
2168.2	2129	8902
2168.4	2129	8916
2168.6	2129	8902
2168.8	2129	8888
2169.0	2126	8888
2169.2	2129	8902
2169.4	2129	8916
2169.6	2129	8902
2169.8	2129	8902
2170.0	2129	8916
2170.2	2127	8902
2170.4	2127	8888
2170.6	2129	8902
2170.8	2126	8888
2171.0	2126	8902
2171.2	2125	8888
2171.4	2127	8888
2171.6	2126	8888
2171.8	2127	8888
2172.0	2125	8874
2172.2	2127	8888
2172.4	2129	8916
2172.6	2127	8888
2172.8	2127	8888
2173.0	2126	8902
2173.2	2129	8916
2173.4	2127	8888
2173.6	2127	8888
2173.8	2129	8902
2174.0	2125	8874
2174.2	2125	8860
2174.4	2127	8888
2174.6	2126	8888
2174.8	2126	8888
2175.0	2128	8889
2175.2	2129	8902
2175.4	2126	8902
2175.6	2126	8902
2175.8	2129	8902
2176.0	2129	8916
2176.2	2129	8916
2176.4	2129	8902
2176.6	2127	8888
2176.8	2125	8874
2177.0	2129	8902
2177.2	2126	8888
2177.4	2125	8888
2177.6	2124	8859
2177.8	2124	8859
2178.0	2124	8860
2178.2	2125	8874
2178.4	2125	8888
2178.6	2125	8888
2178.8	2126	8888
2179.0	2124	8874
2179.2	2126	8888
2179.4	2125	8888
2179.6	2123	8874
2179.8	2125	8888
2180.0	2126	8888
2180.2	2126	8888
2180.4	2124	8873
2180.6	2125	8874
2180.8	2125	8888
2181.0	2123	8874
2181.2	2122	8859
2181.4	2122	8845
2181.6	2124	8873
2181.8	2125	8888
2182.0	2124	8859
2182.2	2125	8888
2182.4	2124	8888
2182.6	2125	8888
2182.8	2123	8874
2183.0	2124	8859
2183.2	2123	8860
2183.4	2126	8888
2183.6	2123	8874
2183.8	2125	8888
2184.0	2123	8860
2184.2	2123	8874
2184.4	2125	8888
2184.6	2122	8859
2184.8	2125	8874
2185.0	2122	8845
2185.2	2125	8888
2185.4	2122	8859
2185.6	2123	8874
2185.8	2123	8860
2186.0	2121	8860
2186.2	2124	8874
2186.4	2123	8860
2186.6	2123	8860
2186.8	2123	8874
2187.0	2123	8860
2187.2	2123	8874
2187.4	2126	8902
2187.6	2123	8874
2187.8	2123	8874
2188.0	2123	8874
2188.2	2123	8874
2188.4	2122	8859
2188.6	2124	8888
2188.8	2123	8860
2189.0	2123	8860
2189.2	2122	8845
2189.4	2123	8874
2189.6	2123	8860
2189.8	2120	8845
2190.0	2122	8845
2190.2	2119	8845
2190.4	2123	8888
2190.6	2123	8874
2190.8	2123	8874
2191.0	2119	8845
2191.2	2123	8874
2191.4	2122	8859
2191.6	2123	8874
2191.8	2121	8860
2192.0	2121	8860
2192.2	2121	8860
2192.4	2123	8874
2192.6	2121	8860
2192.8	2120	8860
2193.0	2121	8846
2193.2	2120	8845
2193.4	2122	8859
2193.6	2123	8874
2193.8	2124	8888
2194.0	2121	8860
2194.2	2123	8874
2194.4	2126	8889
2194.6	2123	8860
2194.8	2121	8846
2195.0	2122	8874
2195.2	2122	8874
2195.4	2123	8874
2195.6	2120	8860
2195.8	2123	8860
2196.0	2121	8860
2196.2	2121	8860
2196.4	2123	8860
2196.6	2119	8845
2196.8	2123	8874
2197.0	2122	8874
2197.2	2124	8888
